t_us,x_raw,y_raw,z_raw
4966250,1,-1,258
4967500,0,2,257
4968750,0,0,259
4970000,0,0,255
4971250,0,0,256
4972500,0,2,257
4973750,-1,0,256
4975000,-1,1,257
4976250,-1,2,255
4977500,2,-1,254
4978750,-1,0,256
4980000,1,0,258
4981250,2,0,257
4982500,-1,-1,254
4983750,0,0,257
4985000,-1,0,258
4986250,0,-2,255
4987500,-1,-1,258
4988750,1,-1,255
4990000,-1,1,258
4991250,0,2,256
4992500,2,0,258
4993750,-1,-2,254
4995000,2,-1,259
4996250,0,0,257
4997500,1,-1,258
4998750,0,0,257
5000000,1,0,256
5001250,1,-2,255
5002500,-1,2,258
5003750,-1,1,256
5005000,-1,0,256
5006250,-1,0,257
5007500,-1,0,257
5008750,0,0,257
5010000,-1,-1,257
5011250,0,2,257
5012500,0,1,256
5013750,0,-2,256
5015000,2,-2,260
5016250,0,2,256
5017500,-1,0,256
5018750,0,0,255
5020000,2,0,255
5021250,1,1,256
5022500,1,4,258
5023750,-2,0,255
5025000,-2,-1,256
5026250,-1,-1,256
5027500,2,0,253
5028750,-2,-1,256
5030000,1,0,257
5031250,0,0,256
5032500,0,-1,258
5033750,2,-1,255
5035000,1,0,258
5036250,3,-1,257
5037500,-1,-3,254
5038750,2,-1,257
5040000,0,0,258
5041250,-1,-2,257
5042500,0,1,257
5043750,-1,1,257
5045000,0,1,256
5046250,0,0,256
5047500,1,1,256
5048750,1,0,255
5050000,2,-1,258
5051250,-1,1,256
5052500,0,1,258
5053750,1,-2,257
5055000,2,0,258
5056250,1,0,256
5057500,-1,2,258
5058750,0,1,256
5060000,-3,1,255
5061250,0,-1,256
5062500,-1,0,257
5063750,1,0,257
5065000,-2,-1,256
5066250,-1,-1,254
5067500,0,2,258
5068750,0,0,254
5070000,1,1,256
5071250,-1,0,258
5072500,2,0,258
5073750,2,-1,256
5075000,1,2,255
5076250,0,0,257
5077500,-1,1,258
5078750,-2,2,256
5080000,0,-1,256
5081250,3,1,256
5082500,1,0,256
5083750,0,1,256
5085000,0,1,256
5086250,2,4,255
5087500,1,-1,256
5088750,-1,-3,254
5090000,-1,2,258
5091250,1,0,255
5092500,0,1,258
5093750,1,-2,259
5095000,1,4,255
5096250,-2,2,257
5097500,0,3,256
5098750,0,-2,256
5100000,1,-2,256
5101250,0,2,255
5102500,1,-3,257
5103750,1,1,255
5105000,0,1,257
5106250,1,-1,255
5107500,-1,0,259
5108750,0,2,256
5110000,1,-1,258
5111250,0,1,256
5112500,1,3,256
5113750,1,1,258
5115000,0,1,255
5116250,1,1,256
5117500,-1,0,258
5118750,2,1,257
5120000,1,0,257
5121250,0,1,257
5122500,-2,2,257
5123750,1,0,256
5125000,1,-2,257
5126250,-1,3,255
5127500,0,0,256
5128750,-2,0,256
5130000,0,-1,255
5131250,0,-2,257
5132500,-1,0,256
5133750,-1,-1,258
5135000,-1,-1,259
5136250,2,-3,258
5137500,-2,0,258
5138750,-3,-1,257
5140000,-1,1,257
5141250,0,0,255
5142500,1,2,254
5143750,-1,-2,256
5145000,3,-1,256
5146250,0,0,260
5147500,0,0,255
5148750,0,-3,260
5150000,1,2,255
5151250,1,-1,257
5152500,-1,-2,254
5153750,0,-1,259
5155000,-2,2,256
5156250,0,-3,255
5157500,3,2,259
5158750,2,0,254
5160000,2,0,257
5161250,-1,0,255
5162500,-2,1,257
5163750,-1,1,258
5165000,-1,1,256
5166250,0,-1,258
5167500,-1,0,256
5168750,-2,1,256
5170000,2,1,255
5171250,0,2,254
5172500,2,0,254
5173750,-2,4,257
5175000,1,-1,256
5176250,-2,1,257
5177500,0,0,259
5178750,-1,-1,258
5180000,-1,2,255
5181250,2,1,256
5182500,-1,3,256
5183750,1,-3,258
5185000,1,0,258
5186250,-1,0,255
5187500,-2,0,258
5188750,1,2,256
5190000,-1,0,255
5191250,-1,0,257
5192500,0,-1,255
5193750,-1,-2,258
5195000,-2,-2,260
5196250,1,2,259
5197500,0,2,256
5198750,0,0,258
5200000,2,-3,258
5201250,1,1,257
5202500,1,-2,258
5203750,2,1,256
5205000,3,2,256
5206250,-3,0,257
5207500,-1,1,255
5208750,1,-1,258
5210000,-1,-2,255
5211250,0,-1,257
5212500,1,-1,256
5213750,-1,0,257
5215000,0,3,256
5216250,-1,0,256
5217500,-1,-3,256
5218750,0,-1,257
5220000,0,0,256
5221250,-1,0,259
5222500,-1,1,255
5223750,0,0,256
5225000,-1,0,256
5226250,0,-1,257
5227500,-1,-2,257
5228750,-1,0,257
5230000,0,0,257
5231250,-1,-1,255
5232500,-2,-2,259
5233750,-1,4,256
5235000,1,1,256
5236250,0,0,257
5237500,-2,-1,258
5238750,0,2,255
5240000,-3,-1,257
5241250,0,0,257
5242500,0,0,255
5243750,0,0,255
5245000,1,-1,257
5246250,0,0,256
5247500,1,0,258
5248750,0,-4,255
5250000,-1,-1,256
5251250,1,-2,257
5252500,-1,2,255
5253750,-1,0,256
5255000,2,1,256
5256250,0,0,256
5257500,2,1,258
5258750,0,1,256
5260000,-3,-2,257
5261250,0,1,256
5262500,1,1,254
5263750,-1,-1,253
5265000,1,1,257
5266250,-1,-1,256
5267500,-1,0,257
5268750,2,0,256
5270000,-2,3,258
5271250,3,2,256
5272500,-2,-1,258
5273750,-2,1,254
5275000,-1,2,257
5276250,0,-2,255
5277500,3,0,255
5278750,2,-1,257
5280000,1,-1,254
5281250,1,0,258
5282500,1,1,258
5283750,0,1,257
5285000,0,2,256
5286250,0,-1,258
5287500,0,1,253
5288750,-1,0,256
5290000,0,0,257
5291250,-1,-4,257
5292500,-1,0,257
5293750,0,-1,256
5295000,0,2,255
5296250,2,2,258
5297500,1,1,257
5298750,0,0,255
5300000,1,1,257
5301250,0,-1,257
5302500,0,2,257
5303750,-2,2,258
5305000,-2,0,255
5306250,-1,1,256
5307500,-1,-1,256
5308750,-1,1,259
5310000,1,1,258
5311250,3,0,255
5312500,0,3,258
5313750,-1,0,255
5315000,-1,-2,256
5316250,0,2,256
5317500,2,0,255
5318750,1,1,259
5320000,-1,1,255
5321250,-1,1,258
5322500,-2,-2,256
5323750,0,0,255
5325000,0,-1,256
5326250,1,2,256
5327500,0,-1,257
5328750,2,2,257
5330000,2,1,256
5331250,1,-2,257
5332500,0,0,257
5333750,-2,-1,257
5335000,-1,0,255
5336250,0,1,259
5337500,-1,-1,259
5338750,1,-2,255
5340000,1,1,256
5341250,1,0,257
5342500,2,-1,257
5343750,2,2,257
5345000,-3,0,256
5346250,1,-1,258
5347500,0,0,256
5348750,0,-1,255
5350000,2,1,257
5351250,0,0,255
5352500,0,-1,255
5353750,-2,-2,256
5355000,1,0,257
5356250,1,-1,256
5357500,3,1,257
5358750,1,0,256
5360000,0,1,256
5361250,-2,0,257
5362500,-2,2,255
5363750,0,0,258
5365000,0,1,257
5366250,2,-1,258
5367500,0,1,257
5368750,-1,-2,258
5370000,-2,0,257
5371250,0,-1,256
5372500,0,2,256
5373750,-1,0,256
5375000,2,0,256
5376250,1,1,258
5377500,1,-1,256
5378750,3,-2,256
5380000,0,1,255
5381250,-1,-2,259
5382500,1,2,256
5383750,-1,1,255
5385000,1,-1,258
5386250,-3,-1,257
5387500,1,-1,258
5388750,0,0,256
5390000,2,-1,257
5391250,1,1,257
5392500,-1,0,255
5393750,0,-1,258
5395000,2,-1,257
5396250,0,-1,255
5397500,3,1,257
5398750,0,4,256
5400000,2,0,256
5401250,1,1,257
5402500,-1,0,256
5403750,1,-2,258
5405000,3,-2,256
5406250,0,-1,257
5407500,1,1,258
5408750,2,1,257
5410000,4,1,256
5411250,2,-1,257
5412500,-1,-1,256
5413750,-2,1,256
5415000,-1,1,254
5416250,1,0,257
5417500,3,1,259
5418750,0,2,258
5420000,1,1,258
5421250,1,2,254
5422500,-1,0,254
5423750,-2,-1,256
5425000,0,1,255
5426250,-2,0,255
5427500,0,0,256
5428750,-1,3,258
5430000,0,0,257
5431250,-1,-1,257
5432500,0,0,253
5433750,0,-1,257
5435000,2,-2,257
5436250,0,0,257
5437500,-1,0,256
5438750,0,1,257
5440000,4,2,255
5441250,2,-1,253
5442500,-1,-2,257
5443750,0,1,255
5445000,1,-2,257
5446250,0,0,258
5447500,0,-1,257
5448750,0,0,258
5450000,-1,-1,256
5451250,0,0,253
5452500,0,1,258
5453750,1,-2,255
5455000,-1,-4,255
5456250,-1,0,257
5457500,5,1,257
5458750,-1,0,256
5460000,-1,-1,254
5461250,1,0,259
5462500,0,1,256
5463750,-1,3,255
5465000,0,0,255
5466250,1,0,258
5467500,-1,1,256
5468750,-1,-1,257
5470000,1,-1,256
5471250,0,2,258
5472500,1,0,256
5473750,-1,-2,259
5475000,1,0,257
5476250,0,-2,259
5477500,3,0,256
5478750,-2,0,256
5480000,-1,0,254
5481250,1,0,256
5482500,-1,-1,255
5483750,1,0,257
5485000,0,0,257
5486250,-1,-1,256
5487500,1,-2,256
5488750,0,0,257
5490000,0,-2,255
5491250,0,1,253
5492500,0,-2,253
5493750,0,1,257
5495000,2,-1,258
5496250,-1,0,258
5497500,0,0,259
5498750,0,1,257
5500000,-2,0,258
5501250,-1,0,256
5502500,1,-1,257
5503750,0,0,256
5505000,0,-1,257
5506250,1,-1,256
5507500,2,0,259
5508750,-1,-2,260
5510000,0,0,259
5511250,0,0,258
5512500,0,-1,256
5513750,1,3,254
5515000,3,1,258
5516250,2,2,255
5517500,1,0,256
5518750,1,0,256
5520000,1,-1,256
5521250,0,-1,257
5522500,0,1,257
5523750,0,-2,257
5525000,-1,-1,256
5526250,2,-2,257
5527500,2,-3,257
5528750,3,-1,258
5530000,-2,-1,257
5531250,-2,2,255
5532500,-2,1,257
5533750,1,1,256
5535000,1,0,256
5536250,1,1,259
5537500,2,-1,256
5538750,-1,-1,255
5540000,1,0,256
5541250,-1,3,256
5542500,-2,-1,255
5543750,-1,0,255
5545000,-1,0,255
5546250,1,-2,254
5547500,0,0,256
5548750,0,-1,256
5550000,-1,1,257
5551250,-1,-1,255
5552500,0,2,256
5553750,0,0,257
5555000,0,0,256
5556250,-2,-1,256
5557500,1,0,256
5558750,0,1,256
5560000,-2,-1,255
5561250,1,-1,259
5562500,-3,2,257
5563750,-1,-2,255
5565000,0,1,259
5566250,-1,0,258
5567500,-1,1,258
5568750,4,1,256
5570000,-1,0,256
5571250,-1,-1,258
5572500,1,-1,257
5573750,0,1,257
5575000,1,1,259
5576250,1,1,255
5577500,0,1,256
5578750,1,1,257
5580000,-1,0,256
5581250,-1,3,256
5582500,0,0,258
5583750,-1,3,257
5585000,0,0,256
5586250,1,1,256
5587500,-2,0,257
5588750,0,-2,257
5590000,-1,1,256
5591250,1,0,255
5592500,-1,1,255
5593750,2,-1,257
5595000,0,1,258
5596250,1,-1,256
5597500,0,1,255
5598750,-1,2,257
5600000,0,1,255
5601250,-2,-1,256
5602500,-2,0,257
5603750,1,2,257
5605000,-1,-1,258
5606250,0,0,256
5607500,1,0,256
5608750,1,-1,259
5610000,-1,1,257
5611250,1,0,257
5612500,-2,0,257
5613750,2,0,256
5615000,-3,1,255
5616250,2,-1,257
5617500,0,-4,256
5618750,-2,-1,256
5620000,0,-1,256
5621250,0,0,257
5622500,-1,2,256
5623750,1,-2,254
5625000,0,0,258
5626250,-1,0,258
5627500,0,3,258
5628750,-1,-3,255
5630000,3,-1,258
5631250,3,0,257
5632500,2,-1,258
5633750,1,0,257
5635000,-2,1,256
5636250,-2,-2,256
5637500,1,-1,256
5638750,0,0,260
5640000,1,-2,257
5641250,1,0,256
5642500,-1,0,257
5643750,0,1,256
5645000,3,2,259
5646250,0,-2,258
5647500,2,0,256
5648750,0,0,259
5650000,0,0,256
5651250,0,0,257
5652500,1,-1,257
5653750,-1,0,256
5655000,0,0,258
5656250,-3,1,256
5657500,-1,-2,254
5658750,0,0,257
5660000,0,0,256
5661250,-1,1,255
5662500,-3,-1,258
5663750,1,2,255
5665000,0,-1,257
5666250,0,0,256
5667500,1,-3,256
5668750,-2,1,257
5670000,-3,0,258
5671250,2,1,256
5672500,-1,-1,256
5673750,0,-1,256
5675000,-1,1,258
5676250,-2,1,260
5677500,-1,1,254
5678750,-1,-2,256
5680000,2,0,257
5681250,3,0,254
5682500,1,-1,254
5683750,2,-1,256
5685000,0,1,256
5686250,-2,-1,258
5687500,2,1,256
5688750,1,1,256
5690000,0,0,256
5691250,-1,1,258
5692500,0,-1,257
5693750,-2,0,258
5695000,0,1,258
5696250,0,1,257
5697500,1,-2,256
5698750,-1,-1,255
5700000,-2,-1,256
5701250,1,0,256
5702500,1,-3,256
5703750,-2,1,258
5705000,0,-1,254
5706250,-1,-1,256
5707500,-1,-1,258
5708750,0,1,257
5710000,1,0,254
5711250,3,-1,257
5712500,2,-2,256
5713750,1,-1,257
5715000,0,-1,254
5716250,-1,0,257
5717500,0,-3,258
5718750,0,1,257
5720000,2,1,258
5721250,1,-2,255
5722500,0,-3,257
5723750,1,1,256
5725000,-1,3,256
5726250,-2,0,257
5727500,0,0,256
5728750,1,1,255
5730000,-2,-2,257
5731250,2,-1,253
5732500,0,0,258
5733750,1,-2,256
5735000,0,0,256
5736250,2,3,257
5737500,0,0,258
5738750,-1,-1,257
5740000,1,1,256
5741250,0,0,256
5742500,-1,0,256
5743750,-1,1,257
5745000,2,-2,255
5746250,0,2,256
5747500,1,-2,255
5748750,0,0,258
5750000,0,-2,256
5751250,0,0,256
5752500,1,0,256
5753750,1,-2,255
5755000,0,1,256
5756250,1,1,258
5757500,2,-2,257
5758750,-2,1,257
5760000,0,2,255
5761250,-1,1,258
5762500,-1,1,258
5763750,-2,0,255
5765000,1,0,257
5766250,0,0,258
5767500,0,-1,253
5768750,1,0,257
5770000,1,-1,259
5771250,0,-1,256
5772500,3,-1,258
5773750,0,0,257
5775000,-1,0,256
5776250,0,-1,257
5777500,-1,1,256
5778750,-1,0,258
5780000,0,-1,258
5781250,1,0,257
5782500,0,2,255
5783750,-1,2,257
5785000,-1,0,255
5786250,1,1,257
5787500,0,-2,255
5788750,0,0,254
5790000,-2,1,256
5791250,-3,-1,259
5792500,1,1,255
5793750,0,1,257
5795000,2,0,256
5796250,0,-2,257
5797500,0,1,258
5798750,1,0,255
5800000,-1,-2,259
5801250,0,1,256
5802500,1,0,256
5803750,0,1,256
5805000,-2,0,255
5806250,-2,0,256
5807500,1,2,257
5808750,0,-1,254
5810000,-4,1,255
5811250,1,0,257
5812500,-2,0,259
5813750,1,0,255
5815000,2,0,260
5816250,-2,1,258
5817500,0,-1,257
5818750,-1,-2,257
5820000,2,0,256
5821250,0,1,254
5822500,0,-1,256
5823750,-2,0,256
5825000,-1,-1,257
5826250,-1,-1,257
5827500,-1,1,256
5828750,1,0,257
5830000,0,1,257
5831250,2,1,257
5832500,0,-2,256
5833750,0,-1,259
5835000,-2,-1,257
5836250,-1,-1,258
5837500,0,-1,256
5838750,1,2,258
5840000,0,1,257
5841250,1,0,257
5842500,-1,0,259
5843750,-1,1,256
5845000,-1,0,256
5846250,-2,-1,255
5847500,-1,-2,257
5848750,-1,-2,256
5850000,2,0,259
5851250,-1,0,258
5852500,-2,-1,256
5853750,2,2,256
5855000,-1,0,257
5856250,1,-1,256
5857500,1,0,257
5858750,-3,2,255
5860000,2,1,258
5861250,0,0,255
5862500,1,1,253
5863750,0,1,258
5865000,-1,-1,256
5866250,2,0,258
5867500,0,1,258
5868750,1,0,256
5870000,3,1,255
5871250,2,-1,258
5872500,3,-1,257
5873750,0,1,256
5875000,-2,1,257
5876250,-3,2,259
5877500,0,-2,255
5878750,-2,-1,255
5880000,-1,1,257
5881250,-2,-2,256
5882500,0,0,258
5883750,-1,-2,257
5885000,1,3,257
5886250,0,1,256
5887500,-1,-1,257
5888750,-1,0,256
5890000,1,-1,256
5891250,0,-1,257
5892500,-1,0,258
5893750,0,-1,256
5895000,2,-2,256
5896250,0,0,260
5897500,-2,0,257
5898750,0,0,258
5900000,-1,-2,256
5901250,-3,-1,256
5902500,0,1,258
5903750,-1,3,256
5905000,-2,1,256
5906250,2,0,257
5907500,-2,-1,255
5908750,-2,1,256
5910000,0,0,256
5911250,1,-2,257
5912500,1,1,255
5913750,2,0,257
5915000,0,-1,256
5916250,-1,0,256
5917500,-2,-1,257
5918750,1,2,258
5920000,0,2,258
5921250,0,2,254
5922500,1,1,256
5923750,-2,-1,258
5925000,-3,1,257
5926250,0,-2,258
5927500,1,1,256
5928750,-3,0,257
5930000,0,0,258
5931250,-1,2,257
5932500,0,-2,257
5933750,0,1,257
5935000,0,-2,254
5936250,-1,-3,257
5937500,-1,0,257
5938750,-1,0,258
5940000,1,1,257
5941250,0,0,256
5942500,3,1,257
5943750,3,3,256
5945000,0,0,257
5946250,0,2,256
5947500,2,0,257
5948750,0,0,260
5950000,-1,-1,255
5951250,0,1,256
5952500,0,0,254
5953750,1,-2,256
5955000,2,0,258
5956250,-1,1,258
5957500,0,-2,259
5958750,-1,2,257
5960000,-2,-1,257
5961250,1,0,256
5962500,2,-1,256
5963750,2,0,256
5965000,0,-2,255
5966250,1,0,257
5967500,0,0,256
5968750,-2,1,257
5970000,1,-1,256
5971250,-1,0,257
5972500,-2,1,255
5973750,0,-2,258
5975000,1,1,254
5976250,0,0,256
5977500,-1,1,257
5978750,0,0,257
5980000,0,0,254
5981250,0,1,256
5982500,2,0,255
5983750,-1,1,257
5985000,2,0,254
5986250,0,0,256
5987500,-1,-1,258
5988750,0,-2,256
5990000,1,2,257
5991250,4,-1,255
5992500,0,-2,255
5993750,3,-1,255
5995000,0,-1,259
5996250,-2,-1,258
5997500,-1,-2,257
5998750,-1,0,256
6000000,1,4,254
6001250,-1,0,255
6002500,0,1,259
6003750,0,-1,256
6005000,0,0,258
6006250,1,0,255
6007500,2,2,258
6008750,1,2,257
6010000,-2,2,258
6011250,-2,1,256
6012500,0,-2,259
6013750,1,0,256
6015000,-3,-1,259
6016250,0,1,258
6017500,3,3,256
6018750,0,0,256
6020000,0,1,255
6021250,1,-1,258
6022500,-1,3,257
6023750,0,-1,259
6025000,-3,-1,257
6026250,-1,1,258
6027500,0,-1,254
6028750,-2,2,257
6030000,2,1,256
6031250,-1,-2,258
6032500,-1,-1,257
6033750,0,1,256
6035000,-1,1,257
6036250,-1,-1,255
6037500,0,0,256
6038750,-1,-1,257
6040000,1,-1,256
6041250,-1,-1,259
6042500,0,-1,258
6043750,-1,0,258
6045000,2,-2,257
6046250,0,0,259
6047500,1,2,258
6048750,1,1,257
6050000,-2,2,256
6051250,-1,0,256
6052500,0,1,256
6053750,1,-2,256
6055000,1,-2,256
6056250,-1,-1,258
6057500,0,-2,256
6058750,1,-1,256
6060000,0,0,257
6061250,0,0,257
6062500,0,-2,257
6063750,1,1,257
6065000,-1,0,256
6066250,-1,-1,258
6067500,1,-1,255
6068750,-3,2,257
6070000,0,1,254
6071250,0,0,258
6072500,2,0,256
6073750,1,0,257
6075000,2,1,256
6076250,1,-2,256
6077500,0,-1,258
6078750,0,1,259
6080000,0,0,256
6081250,-1,1,256
6082500,0,-1,257
6083750,-1,0,258
6085000,0,0,255
6086250,-1,-1,256
6087500,0,0,259
6088750,1,2,257
6090000,-1,0,257
6091250,-2,-1,254
6092500,1,1,257
6093750,0,0,257
6095000,-1,-3,258
6096250,-1,1,256
6097500,-1,0,254
6098750,1,2,258
6100000,-1,0,256
6101250,-5,0,257
6102500,-1,0,256
6103750,0,0,258
6105000,0,1,256
6106250,3,1,258
6107500,1,3,256
6108750,-1,-1,257
6110000,-1,0,256
6111250,1,-2,256
6112500,-2,-2,256
6113750,0,-2,257
6115000,-1,0,258
6116250,-1,-1,257
6117500,0,0,256
6118750,-2,-2,257
6120000,-1,-1,260
6121250,0,-1,258
6122500,1,1,256
6123750,0,1,256
6125000,-1,0,258
6126250,-1,1,258
6127500,0,0,256
6128750,-1,-2,257
6130000,-1,-1,257
6131250,0,1,258
6132500,1,1,256
6133750,1,2,256
6135000,-2,1,257
6136250,-1,1,256
6137500,0,0,257
6138750,-3,-1,259
6140000,-1,0,257
6141250,-1,0,259
6142500,1,-1,256
6143750,2,-1,255
6145000,-1,-2,256
6146250,1,0,256
6147500,2,1,255
6148750,1,-1,256
6150000,0,0,259
6151250,-1,0,256
6152500,-2,0,258
6153750,0,4,256
6155000,-1,1,258
6156250,0,-3,257
6157500,0,1,258
6158750,0,-1,257
6160000,-1,-2,258
6161250,-2,0,258
6162500,-1,1,254
6163750,3,2,256
6165000,1,1,256
6166250,0,-1,257
6167500,-2,0,256
6168750,0,1,257
6170000,1,0,255
6171250,2,-2,258
6172500,-1,0,256
6173750,1,-1,258
6175000,0,1,257
6176250,-3,-3,255
6177500,-2,-1,255
6178750,0,1,254
6180000,0,0,255
6181250,2,0,257
6182500,0,2,256
6183750,1,3,257
6185000,0,0,257
6186250,0,0,256
6187500,-2,1,259
6188750,2,0,258
6190000,-3,1,258
6191250,1,-2,253
6192500,-2,0,255
6193750,0,-2,260
6195000,-1,0,259
6196250,0,-1,257
6197500,1,-1,257
6198750,1,-2,256
6200000,-2,-3,254
6201250,0,1,256
6202500,-1,1,258
6203750,-1,1,254
6205000,-2,0,258
6206250,-1,1,258
6207500,-1,-1,256
6208750,0,0,256
6210000,0,0,255
6211250,1,2,255
6212500,-1,1,256
6213750,-1,2,258
6215000,0,0,256
6216250,0,0,256
6217500,-1,1,256
6218750,-2,0,258
6220000,2,0,254
6221250,-1,-2,258
6222500,1,0,258
6223750,-1,0,259
6225000,-1,-3,258
6226250,1,-1,257
6227500,0,1,256
6228750,0,1,256
6230000,1,-2,258
6231250,2,0,256
6232500,1,-2,256
6233750,1,1,258
6235000,1,1,258
6236250,0,0,255
6237500,-2,2,256
6238750,0,0,257
6240000,0,0,257
6241250,-1,1,258
6242500,-1,0,258
6243750,3,2,255
6245000,-1,1,256
6246250,0,0,258
6247500,1,1,254
6248750,-2,-1,256
6250000,0,2,258
6251250,1,-1,258
6252500,-1,0,257
6253750,-1,-3,255
6255000,1,0,257
6256250,1,-1,257
6257500,-3,-1,255
6258750,-1,-1,255
6260000,2,1,254
6261250,-2,-1,257
6262500,2,-1,258
6263750,0,0,257
6265000,0,1,259
6266250,-2,0,257
6267500,0,-2,257
6268750,0,-5,256
6270000,1,0,257
6271250,0,2,257
6272500,0,0,257
6273750,2,1,257
6275000,0,-1,257
6276250,1,-2,258
6277500,2,-1,256
6278750,0,0,256
6280000,-2,-2,258
6281250,1,0,258
6282500,-1,-1,257
6283750,1,0,257
6285000,-1,2,254
6286250,-1,2,258
6287500,-1,0,258
6288750,-1,1,256
6290000,-1,0,255
6291250,0,-1,256
6292500,-1,1,256
6293750,2,0,256
6295000,-1,1,257
6296250,2,1,257
6297500,-2,2,256
6298750,0,-1,258
6300000,1,1,256
6301250,1,1,254
6302500,-1,1,258
6303750,-1,-1,254
6305000,-1,0,256
6306250,-1,-1,256
6307500,-2,-1,258
6308750,0,0,259
6310000,-2,0,256
6311250,0,1,256
6312500,-1,0,257
6313750,0,0,254
6315000,-1,-1,258
6316250,1,0,257
6317500,0,1,257
6318750,-1,1,254
6320000,0,0,256
6321250,1,0,256
6322500,2,4,257
6323750,1,0,257
6325000,0,-2,257
6326250,0,0,258
6327500,0,-3,257
6328750,0,2,257
6330000,2,1,257
6331250,-2,0,257
6332500,1,0,257
6333750,-2,0,256
6335000,0,1,256
6336250,-1,1,257
6337500,-2,0,256
6338750,0,3,258
6340000,0,0,256
6341250,2,-1,257
6342500,0,1,257
6343750,1,0,256
6345000,-1,-2,256
6346250,-1,0,257
6347500,0,-1,257
6348750,0,1,255
6350000,-2,2,257
6351250,0,1,258
6352500,-1,1,256
6353750,-2,0,257
6355000,1,-1,258
6356250,-2,0,257
6357500,0,-3,257
6358750,5,0,257
6360000,1,1,256
6361250,-1,1,256
6362500,-1,2,255
6363750,0,-1,260
6365000,0,0,256
6366250,0,2,255
6367500,1,1,258
6368750,0,2,257
6370000,0,-1,255
6371250,-1,1,257
6372500,0,2,258
6373750,-1,0,258
6375000,0,3,256
6376250,0,1,257
6377500,1,-3,259
6378750,-1,1,256
6380000,-2,-2,257
6381250,0,-1,256
6382500,0,1,257
6383750,2,3,256
6385000,1,-1,261
6386250,-2,0,256
6387500,1,2,257
6388750,0,-2,258
6390000,1,1,255
6391250,2,-1,254
6392500,1,-3,259
6393750,-1,0,257
6395000,1,0,257
6396250,-2,0,256
6397500,-2,1,256
6398750,1,0,256
6400000,0,2,257
6401250,3,2,256
6402500,-1,-1,258
6403750,3,0,256
6405000,1,0,256
6406250,2,-2,257
6407500,1,2,257
6408750,1,-1,259
6410000,-2,1,257
6411250,0,-1,257
6412500,-1,1,255
6413750,-3,-1,257
6415000,0,1,255
6416250,-1,0,254
6417500,0,1,255
6418750,-1,1,255
6420000,1,0,258
6421250,-2,-1,257
6422500,0,-1,256
6423750,0,3,257
6425000,-1,2,258
6426250,0,0,256
6427500,-4,2,258
6428750,-2,-1,256
6430000,0,0,257
6431250,0,-2,256
6432500,0,-1,259
6433750,0,0,257
6435000,-1,0,258
6436250,1,0,254
6437500,-1,-2,257
6438750,1,0,257
6440000,3,0,257
6441250,-1,0,258
6442500,1,1,258
6443750,0,-1,257
6445000,-1,-2,255
6446250,1,1,255
6447500,0,0,255
6448750,1,0,255
6450000,2,2,257
6451250,0,0,255
6452500,0,1,261
6453750,1,0,257
6455000,0,0,257
6456250,0,-1,257
6457500,-2,0,255
6458750,-1,0,257
6460000,-1,0,258
6461250,1,2,254
6462500,1,2,258
6463750,2,2,257
6465000,-2,0,256
6466250,1,0,257
6467500,0,1,256
6468750,3,0,258
6470000,1,2,258
6471250,0,-3,255
6472500,0,2,259
6473750,0,-1,256
6475000,-2,0,257
6476250,-2,0,255
6477500,0,1,255
6478750,1,0,258
6480000,1,3,257
6481250,0,1,257
6482500,0,0,255
6483750,1,1,257
6485000,0,1,257
6486250,-1,0,257
6487500,-2,2,258
6488750,-1,1,256
6490000,-2,2,258
6491250,-1,-1,254
6492500,-2,0,256
6493750,1,-1,256
6495000,-1,1,257
6496250,-1,1,256
6497500,1,1,258
6498750,-2,0,257
6500000,-1,-1,258
6501250,2,0,258
6502500,-1,2,257
6503750,1,2,256
6505000,3,1,257
6506250,1,0,256
6507500,1,0,255
6508750,3,0,258
6510000,-1,-4,256
6511250,-2,0,256
6512500,-1,0,256
6513750,-1,-1,255
6515000,0,0,257
6516250,-1,-1,256
6517500,1,1,256
6518750,1,0,257
6520000,-2,1,257
6521250,1,-3,256
6522500,0,0,259
6523750,-3,-2,255
6525000,1,-1,257
6526250,-2,2,257
6527500,2,-1,255
6528750,0,2,256
6530000,0,3,258
6531250,1,1,254
6532500,0,1,258
6533750,1,-2,258
6535000,1,0,254
6536250,0,1,258
6537500,2,4,258
6538750,-3,-1,256
6540000,-1,1,258
6541250,-1,0,259
6542500,0,0,258
6543750,0,1,257
6545000,0,0,256
6546250,2,-2,257
6547500,0,-2,256
6548750,1,2,257
6550000,-1,2,256
6551250,-1,-2,257
6552500,0,0,258
6553750,0,0,257
6555000,1,0,256
6556250,-1,0,256
6557500,1,0,257
6558750,0,1,255
6560000,2,0,256
6561250,0,4,257
6562500,0,1,256
6563750,1,-1,255
6565000,-2,0,256
6566250,1,0,256
6567500,0,-1,255
6568750,-1,0,255
6570000,1,1,256
6571250,0,1,255
6572500,1,-1,255
6573750,2,1,258
6575000,2,0,255
6576250,3,0,255
6577500,-1,0,255
6578750,-2,-2,259
6580000,0,0,257
6581250,2,0,258
6582500,0,3,255
6583750,-3,3,255
6585000,0,1,255
6586250,0,-2,258
6587500,1,-2,257
6588750,-2,-3,257
6590000,1,3,259
6591250,-2,0,256
6592500,-2,1,259
6593750,-3,-1,257
6595000,2,-2,257
6596250,-3,2,257
6597500,1,0,258
6598750,0,0,258
6600000,0,0,257
